Mekkie;338:7;Commonw.;Kristall;426838646;crystal
Slartibartfas;69:5;Fizzy;Metall;621268349;metal
Freestyle;780:1;fluffy;Asteroiden;36433;roids
nico;68:7;NL;Kristall Extraktoren;7276;ex_crystal
Bertram;184:1;w00t;Metall Extraktoren;12651;ex_metal
PyroT21;666:6;w00t;Scanverstärker;201666;amp
Wolf;80:8;zZz;Scanblocker;172617;blocker
w00t;666:7;w00t;Jäger;88888;s1
Chicken;184:3;w00t;Bomber;99000;s2
CH3ck0r;184:5;w00t;Fregatte;33047;s3
Exitus;18:4;w00t;Zerstörer;10588;s4
erol;18:1;w00t;Kreuzer;4883;s5
HaSu-_-;18:9;w00t;Schlachtschiff;3337;s6
ToTalCranK;666:1;w00t;Träger;4500;s7
Bertram;184:1;w00t;Kaperschiff;410814;s9
Morlock54;1830:9;Fizzy;Schutzschiff;300000;s10
Mosl;680:6;Alkseals;Rubium;98899;g1
-_-;158:2;Alkseals;Pulsar;18431;g2
La_Volpe;2:3;fluffy;Coon;2917;g3
zerobimbo;2:1;fluffy;Centurion;835;g4
Bernd;680:8;Alkseals;Horus;339475;g5
