1;Logan;4:2;;21613
2;jansp;1:2;;19851
3;macgyver;4:5;;14293
4;Hiob;1:1;;10372
5;Hinnerk;14:1;;8000
6;Pug;1:3;;7086
7;Interceptor;2:2;;5000
8;Caddy;4:7;;4809
9;Venom2k;14:5;;4000
10;Gott;14:4;;3836
11;Janni;14:8;;3500
12;Justy;4:8;;3354
13;poTTo;5:2;;3329
14;MyonRashi;4:6;;3000
15;Runie;14:3;;2821
16;Kampfgulasch;13:5;;2058
17;oScom;5:5;;2000
18;Mo3pMo3p;14:2;;1907
19;Schmitti;18:3;;1700
20;3rkons;13:4;;1667
21;Snake4you;18:1;;1531
22;c0d3x;4:4;;1500
23;Deadeye;11:3;;1000
24;BiohazardSoldier;6:1;;1000
25;Wittmann;18:4;;455
26;SmookieMcPod;6:2;;400
27;One;18:2;;350
28;raupi;5:7;;319
29;ololol;3:1;;279
30;Hawk;14:6;;200
31;Hans;8:1;;178
32;Sacrifice;13:1;;13
33;noRdiC;3:8;;0
34;thieve;11:9;;0
35;guru;2:8;;0
36;WeedOr;9:4;;0
37;NeKrOnOx;20:2;;0
38;Psychodelity;3:2;;0
39;SuupaaidioOT;2:4;;0
40;munk;5:3;;0
41;Gyr;12:1;;0
42;seppel;2:9;;0
43;Burloc;9:5;;0
44;h4ck;5:8;;0
45;DeM;15:1;;0
46;pHx;3:3;;0
47;Flar;11:4;;0
48;sushi;2:5;;0
49;DerZwerg;9:1;;0
50;BeN;5:4;;0
51;fuchS;4:3;;0
52;DarkRival;2:10;;0
53;icycut;10:1;;0
54;triple;2:1;;0
55;cKone;16:1;;0
56;PadX;13:9;;0
57;Bullrider;3:4;;0
58;kA;11:7;;0
59;k1k1;2:6;;0
60;Nemesis;9:2;;0
61;m4j0r;13:2;;0
62;tzoelen;2:11;;0
63;DISCOSTU;11:1;;0
64;Mupfel;19:1;;0
65;zeno;5:1;;0
66;hille;3:6;;0
67;Lexx;11:8;;0
68;v1per;2:7;;0
69;Khorgor;9:3;;0
70;Stacma;5:6;;0
71;flitzepiepe;13:3;;0
72;Frerk;11:2;;0
73;piZZab0y;2:3;;0
74;DamonX;7:1;;0
75;Scary;17:1;;0
