1;Justy;4:8;;16129
2;BiohazardSoldier;6:1;;11000
3;MyonRashi;4:6;;10173
4;macgyver;4:5;;10000
5;DarkRival;2:10;;7762
6;Pug;1:3;;6196
7;jansp;1:2;;5003
8;Kampfgulasch;13:5;;4017
9;Runie;14:3;;4000
10;Hinnerk;14:1;;4000
11;Gott;14:4;;3500
12;Interceptor;2:2;;3000
13;Schmitti;18:3;;2800
14;3rkons;13:4;;2298
15;WeedOr;9:4;;2000
16;h4ck;5:8;;2000
17;Venom2k;14:5;;2000
18;SmookieMcPod;6:2;;2000
19;Snake4you;18:1;;1944
20;Sacrifice;13:1;;1817
21;Caddy;4:7;;1288
22;Janni;14:8;;1000
23;One;18:2;;706
24;raupi;5:7;;210
25;Hans;8:1;;159
26;Logan;4:2;;125
27;Wittmann;18:4;;37
28;noRdiC;3:8;;0
29;thieve;11:9;;0
30;guru;2:8;;0
31;NeKrOnOx;20:2;;0
32;Psychodelity;3:2;;0
33;Deadeye;11:3;;0
34;SuupaaidioOT;2:4;;0
35;munk;5:3;;0
36;Gyr;12:1;;0
37;seppel;2:9;;0
38;Burloc;9:5;;0
39;DeM;15:1;;0
40;pHx;3:3;;0
41;Flar;11:4;;0
42;sushi;2:5;;0
43;DerZwerg;9:1;;0
44;BeN;5:4;;0
45;fuchS;4:3;;0
46;icycut;10:1;;0
47;triple;2:1;;0
48;cKone;16:1;;0
49;PadX;13:9;;0
50;Bullrider;3:4;;0
51;kA;11:7;;0
52;k1k1;2:6;;0
53;Nemesis;9:2;;0
54;oScom;5:5;;0
55;c0d3x;4:4;;0
56;m4j0r;13:2;;0
57;tzoelen;2:11;;0
58;DISCOSTU;11:1;;0
59;Mupfel;19:1;;0
60;zeno;5:1;;0
61;hille;3:6;;0
62;Lexx;11:8;;0
63;v1per;2:7;;0
64;Khorgor;9:3;;0
65;Hiob;1:1;;0
66;Stacma;5:6;;0
67;Hawk;14:6;;0
68;flitzepiepe;13:3;;0
69;ololol;3:1;;0
70;Frerk;11:2;;0
71;piZZab0y;2:3;;0
72;DamonX;7:1;;0
73;Scary;17:1;;0
74;poTTo;5:2;;0
75;Mo3pMo3p;14:2;;0
