n00vel;372:1;tüdeldü;Kristall;394957010;crystal
Pimpsta;518:2;-pec-;Metall;1358467801;metal
BiGGie-SmaLL;76:7;die.Bösen;Asteroiden;84000;roids
Torkar;18:5;die.Bösen;Kristall Extraktoren;9790;ex_crystal
Torkar;18:5;die.Bösen;Metall Extraktoren;15312;ex_metal
CruisefiX;601:2;[ToT];Scanverstärker;290000;amp
wandy.::.hurt.::.rum;19:6;«NL»;Scanblocker;277358;blocker
Bantahunter;888:6;SGK;Jäger;165001;s1
tronXx;351:4;«NL»;Bomber;180000;s2
Moebius;40:5;-pec-;Fregatte;110000;s3
Torkar;18:5;die.Bösen;Zerstörer;28000;s4
Reager-in-gedenken-an-ODW;1337:6;[D]ominion;Kreuzer;8116;s5
TigA;76:1;die.Bösen;Schlachtschiff;5797;s6
B4sT4rd;351:3;«NL»;Träger;9170;s7
N3R0;154:8;VISION;Kaperschiff;907978;s9
commanderkuemml;69:7;WL-of-QAD;Schutzschiff;475000;s10
Hardy.:.ballert.:.auf.:.Malle;554:6;.: BLM :.;Rubium;177871;g1
DerKiLLa;272:5;#falame;Pulsar;23000;g2
xBlackjackx;6:5;[D]ominion;Coon;4795;g3
adsy;1197:3;^MiH^;Centurion;992;g4
bernie;64:9;SGK;Horus;413434;g5
