Buffalo;222:8;M-I;Kristall;133126890;crystal
meep;18:1;-SSB-;Metall;577871482;metal
bobsel;338:5;;Asteroiden;13337;roids
kingz;26:7;-KiBO-;Kristall Extraktoren;4634;ex_crystal
kingz;26:7;-KiBO-;Metall Extraktoren;9924;ex_metal
argu;7:5;-KiBO-;Scanverstärker;121952;amp
argu;7:5;-KiBO-;Scanblocker;176852;blocker
P601L;26:2;-KiBO-;Jäger;59796;s1
Kondak;251:3;NL;Bomber;62998;s2
PinkPanther;18:4;-SSB-;Fregatte;29487;s3
Exitus;251:1;NL;Zerstörer;11351;s4
g0ng;18:6;-SSB-;Kreuzer;3580;s5
Dest;351:5;NL;Schlachtschiff;1808;s6
Blubberblase;1830:3;Narko;Träger;2620;s7
Morlock54;2013:8;Narko;Kaperschiff;315000;s9
olong;2:4;-SSB-;Schutzschiff;294000;s10
BoeserWurm;2013:7;Narko;Rubium;82100;g1
butterbrot;20:3;recentis-p;Pulsar;7600;g2
KC-ELB;2222:1;M-I;Coon;2549;g3
BackinBlack;55:7;n1ce;Centurion;1010;g4
Chilltime;300:6;-GAHQ-;Horus;218382;g5
