Runter-mit-dem-Tanga;18:4;die.Bösen;Kristall;1170096269;crystal
zerobimbo;18:1;die.Bösen;Metall;2526260294;metal
666Devil;4:1;L.o.St.;Asteroiden;64374;roids
(zZz)Klosti;49:8;die.Bösen;Kristall Extraktoren;12137;ex_crystal
(zZz)Klosti;49:8;die.Bösen;Metall Extraktoren;19283;ex_metal
Yelina.Sales;150:10;«NL»;Scanverstärker;300000;amp
mALiN;731:6;Flauschis;Scanblocker;330795;blocker
CH3ck0r;351:4;«NL»;Jäger;150000;s1
AndY;351:6;«NL»;Bomber;175000;s2
Terror;49:11;die.Bösen;Fregatte;127419;s3
::76ers::TigA;76:1;die.Bösen;Zerstörer;25000;s4
mufu;351:10;«NL»;Kreuzer;11111;s5
Horatio.Caine;150:11;«NL»;Schlachtschiff;7981;s6
psy;456:5;Flauschis;Träger;7500;s7
nupfel;150:3;«NL»;Kaperschiff;1017828;s9
B4sT4rd;351:3;«NL»;Schutzschiff;600000;s10
.Stoesi-aka-l0wskill.;626:2;InnSide;Rubium;49700;g1
Fate2k4;19:12;#w00t?;Pulsar;30530;g2
2chilled2beSkilled_Arki;4:4;L.o.St.;Coon;4477;g3
BackinBlack;518:6;-pec-;Centurion;1770;g4
Calistra;518:3;-pec-;Horus;730881;g5
