savior;159:7;]-DMP-[;Kristall;774373318;crystal
Faust;536:7;;Metall;695751603;metal
PepeTheClown;384:1;cp;Asteroiden;50000;roids
xXLagToTXx;129:8;#nAis1;Kristall Extraktoren;8072;ex_crystal
xXLagToTXx;129:8;#nAis1;Metall Extraktoren;13265;ex_metal
NickSea;235:15;der Kern;Scanverstärker;250002;amp
babylion;183:3;VISION;Scanblocker;362528;blocker
ObiWan;21:14;LoD;Jäger;339000;s1
Sirony;97:9;FunCity;Bomber;155200;s2
DerAsgard;41:3;ANUS;Fregatte;113113;s3
urs3l;363:3;#team-dZ;Zerstörer;21380;s4
Proxymus;56:2;Doozer;Kreuzer;6263;s5
MaxXimumOwn;33:1;Elysium;Schlachtschiff;4985;s6
Backbone;57:2;[OutlawZ];Träger;6652;s7
Flash;21:3;LoD;Kaperschiff;1001337;s9
Packman;45:4;Real1ife;Schutzschiff;450000;s10
Matok;2:5;» LdaG «;Rubium;220200;g1
Torkar;257:6;VISION;Pulsar;43510;g2
ploid;29:13;TSA;Coon;2227;g3
Topscore;20:1;Real1ife;Centurion;1111;g4
4rBITER;1068:10;Elysium;Horus;443728;g5
