Leca;7:6;-KiBO-;Kristall;411541388;crystal
argu;7:5;-KiBO-;Metall;306249209;metal
R3dL4x;666:3;w00t;Asteroiden;19634;roids
SimBo;26:5;-KiBO-;Kristall Extraktoren;2801;ex_crystal
SimBo;26:5;-KiBO-;Metall Extraktoren;4361;ex_metal
zoolander;2013:5;Narko;Scanverstärker;88243;amp
Deeman;251:4;NL;Scanblocker;103874;blocker
P601L;26:2;-KiBO-;Jäger;66666;s1
IpPeetiePewPew;7:8;-KiBO-;Bomber;62342;s2
Parzival;351:7;NL;Fregatte;21500;s3
Exitus;251:1;NL;Zerstörer;10081;s4
Shrimp;777:7;NBNP;Kreuzer;3941;s5
Dest;351:5;NL;Schlachtschiff;1237;s6
Blubberblase;1830:3;Narko;Träger;2450;s7
GoKu;2:1;-SSB-;Kaperschiff;332000;s9
olong;2:4;-SSB-;Schutzschiff;334400;s10
BoeserWurm;2013:7;Narko;Rubium;75988;g1
butterbrot;20:3;recentis-p;Pulsar;7600;g2
morpheuz;158:6;[cB];Coon;1683;g3
BackinBlack;55:7;n1ce;Centurion;844;g4
Chilltime;300:6;-GAHQ-;Horus;212140;g5
