EcKi;68:4;]cB[;Kristall;365069450;crystal
SLAMMER;222:1;MFC;Metall;855153587;metal
R3dL4x;18:2;[Hippler];Asteroiden;70889;roids
____JackPoT;27:7;die.Bösen;Kristall Extraktoren;12131;ex_crystal
____JackPoT;27:7;die.Bösen;Metall Extraktoren;20977;ex_metal
MakaveLi;251:10;NL;Scanverstärker;239000;amp
para;351:8;NL;Scanblocker;377777;blocker
lynx;351:3;NL;Jäger;201943;s1
Raptor66;351:9;NL;Bomber;288000;s2
kleingeldprinz;251:4;NL;Fregatte;105000;s3
JackBauer;27:5;die.Bösen;Zerstörer;27720;s4
DrCannibalLector;27:9;die.Bösen;Kreuzer;11000;s5
revilo;255:10;Opferlamm;Schlachtschiff;6000;s6
Lude-_-;233:8;[Ponss];Träger;5458;s7
navi;5:6;die.Bösen;Kaperschiff;605006;s9
x4n;27:2;die.Bösen;Schutzschiff;583534;s10
DukE;48:1;PDX;Rubium;104061;g1
knoedli;28:7;-KiBO-;Pulsar;23523;g2
Mikele;5:10;die.Bösen;Coon;9630;g3
Morlock54;511:3;MFC;Centurion;1300;g4
phoenix;352:6;zZz;Horus;241973;g5
