1;whitetiggerMC;11:7;;112413
2;NightmareMC;17:3;;79834
3;LordENZONoF;11:2;;78586
4;Kampfgulasch;9:2;;77788
5;NeKrOnOxNoF;11:1;;76620
6;Heidie;2:6;;76284
7;Nutellawurstbrot;2:2;;40000
8;BrainBugy;12:1;;37513
9;GUNNAR;3:15;;30000
10;raLf;4:1;;26031
11;Ramb0;20:3;;23939
12;GhOsTrAiDeRMC;11:8;;23218
13;SleepyGodes;20:2;;22104
14;EzyNOF;11:3;;19702
15;Smile;20:4;;18881
16;LorenorZorroNoF;11:5;;15000
17;secondmatrix;3:9;;13610
18;Drecksbasha;2:3;;13337
19;Neo;20:1;;12204
20;evuel;1:3;;12000
21;Runie;2:1;;11000
22;W4Ck31D4Ck31;12:2;;8000
23;chill0;2:5;;7682
24;fanat1NoF;11:4;;6298
25;VorteX;8:6;;3376
26;DamoN;2:7;;3000
27;9Schmitti6;17:8;;2450
28;gReeL;3:14;;1903
29;kuddeldaddeldooo;12:3;;1583
30;pe7e;14:2;;1515
31;SpHinX26;8:5;;1000
32;AvenGER;8:2;;983
33;DieM;15:3;;893
34;MoFighter;17:1;;800
35;Ha6aS4N;16:1;;552
36;HansDampf;18:6;;100
37;Ownage;3:8;;100
38;Lucifer;1:2;;0
39;HoTAvenger;8:4;;0
40;AKJonny;18:2;;0
41;Annhilator;3:4;;0
42;Commodus;10:1;;0
43;xchrisx;6:1;;0
44;Jonny;17:4;;0
45;saubaeer;3:10;;0
46;V4nilla;13:2;;0
47;SpHinX;3:6;;0
48;mokkel;6:2;;0
49;cYkr0;17:6;;0
50;caliban;3:11;;0
51;CorTez;14:1;;0
52;raupi;11:6;;0
53;Busta;1:4;;0
54;cKone;19:1;;0
55;moose;4:2;;0
56;JamesT;16:2;;0
57;Schmitti;3:7;;0
58;Kali;6:3;;0
59;Marok;3:13;;0
60;NaSI;3:2;;0
61;Fr34kst4;1:5;;0
62;Burloc;9:1;;0
63;Hunter;5:1;;0
64;Alphaaa;12:4;;0
65;NajjaN;2:4;;0
66;Hiob;1:1;;0
67;silencer;18:1;;0
68;Fgenz;14:3;;0
69;Enfield;3:3;;0
70;KingPhilipp;1:6;;0
71;Equalizer;5:2;;0
72;KinGDooM;13:1;;0
