1;LordENZONoF;11:2;;7499
2;NeKrOnOxNoF;11:1;;2233
3;W4Ck31D4Ck31;12:2;;2000
4;Neo;20:1;;1500
5;Drecksbasha;2:3;;1337
6;LorenorZorroNoF;11:5;;1284
7;pe7e;14:2;;1098
8;GhOsTrAiDeRMC;11:8;;1092
9;evuel;1:3;;1000
10;Nutellawurstbrot;2:2;;1000
11;kuddeldaddeldooo;12:3;;1000
12;NajjaN;2:4;;1000
13;Hiob;1:1;;1000
14;fanat1NoF;11:4;;517
15;EzyNOF;11:3;;483
16;Ramb0;20:3;;408
17;Lucifer;1:2;;397
18;whitetiggerMC;11:7;;397
19;NaSI;3:2;;345
20;GUNNAR;3:15;;306
21;Jonny;17:4;;300
22;Heidie;2:6;;300
23;Fgenz;14:3;;261
24;DamoN;2:7;;200
25;Smile;20:4;;167
26;9Schmitti6;17:8;;100
27;NightmareMC;17:3;;39
28;SleepyGodes;20:2;;25
29;CorTez;14:1;;4
30;chill0;2:5;;0
31;HoTAvenger;8:4;;0
32;AKJonny;18:2;;0
33;DieM;15:3;;0
34;Annhilator;3:4;;0
35;BrainBugy;12:1;;0
36;Runie;2:1;;0
37;Commodus;10:1;;0
38;xchrisx;6:1;;0
39;saubaeer;3:10;;0
40;V4nilla;13:2;;0
41;SpHinX26;8:5;;0
42;HansDampf;18:6;;0
43;raLf;4:1;;0
44;Ha6aS4N;16:1;;0
45;SpHinX;3:6;;0
46;mokkel;6:2;;0
47;cYkr0;17:6;;0
48;caliban;3:11;;0
49;raupi;11:6;;0
50;Busta;1:4;;0
51;VorteX;8:6;;0
52;cKone;19:1;;0
53;moose;4:2;;0
54;JamesT;16:2;;0
55;Schmitti;3:7;;0
56;Kali;6:3;;0
57;Marok;3:13;;0
58;Fr34kst4;1:5;;0
59;Burloc;9:1;;0
60;Hunter;5:1;;0
61;MoFighter;17:1;;0
62;Ownage;3:8;;0
63;Alphaaa;12:4;;0
64;AvenGER;8:2;;0
65;silencer;18:1;;0
66;gReeL;3:14;;0
67;Enfield;3:3;;0
68;KingPhilipp;1:6;;0
69;Kampfgulasch;9:2;;0
70;Equalizer;5:2;;0
71;secondmatrix;3:9;;0
72;KinGDooM;13:1;;0
