1;Hacksaw;1:5;;402763
2;lore;5:3;;371197
3;xXxNevaDiexXx;1:3;;38551
4;bitburger;5:1;;34759
5;BiohazardSoldier;140:2;;30843
6;Lorenor-Zorro;137:6;;28310
7;PRESTiGE;5:2;;25000
8;stl.silence;6:2;;18336
9;fanat1c;137:5;;18085
10;Gutschimoto;140:1;;11111
11;yellow.alien;3:5;;3946
12;AffeMitWaffe;4:1;;3679
13;Nightmare;137:3;;1400
14;Siith;6:5;;1234
15;One_Of_Eight;7:1;;819
16;Ben-Mirro;10:3;;0
17;AsterixXx;6:7;;0
18;xchrisx;10:4;;0
19;NeKrOnOx;137:1;;0
20;busTa;1:2;;0
21;SevenSez;7:3;;0
22;BrainBug;138:1;;0
23;bardock01;8:1;;0
24;bOoMeR;3:2;;0
25;Lord-ENZO;137:2;;0
26;ichpwneuchihrkellerkinder;3:7;;0
27;W4Ck31D4Ck31;138:2;;0
28;Flowshee;6:3;;0
29;Wurstbrot;3:1;;0
30;mokkelinho;3:6;;0
31;Ezy;10:2;;0
32;Scott;3:8;;0
33;Cyberroller;1:4;;0
34;-evuel-;2:1;;0
35;Chrisman;10:6;;0
36;13obbel;6:4;;0
37;KarmaPolice;3:4;;0
38;Schmitti;7:2;;0
39;seppel;5:4;;0
40;saubaeer;10:1;;0
41;Wolf2k;137:7;;0
42;Unholy16-XT;6:6;;0
43;kumba_y0;138:4;;0
44;PhiLLoW;9:1;;0
45;HappySkul.de;6:1;;0
46;germane;11:1;;0
47;Hiob;1:1;;0
