RuxRyu;26:8;-KiBO-;Kristall;230655456;crystal
RuxRyu;26:8;-KiBO-;Metall;190657114;metal
Spawni;21:3;FamilY;Asteroiden;3759;roids
helli;18:2;-SSB-;Kristall Extraktoren;3073;ex_crystal
helli;18:2;-SSB-;Metall Extraktoren;6484;ex_metal
Sphinx;1078:1;[UhrWerk];Scanverstärker;54184;amp
SubStra;300:5;-GAHQ-;Scanblocker;78238;blocker
P601L;26:2;-KiBO-;Jäger;44050;s1
TillCosby;26:4;-KiBO-;Bomber;65000;s2
cranK;7:2;-KiBO-;Fregatte;16482;s3
Freestyle;780:1;Friends;Zerstörer;6101;s4
PinkPanther;18:4;-SSB-;Kreuzer;2150;s5
chrizZz;26:1;-KiBO-;Schlachtschiff;1095;s6
Blubberblase;1830:3;Narko;Träger;2275;s7
mufu;338:6;FamilY;Kaperschiff;111111;s9
Ratonero;18:7;-SSB-;Schutzschiff;241700;s10
fLEkki;666:7;w00t;Rubium;56900;g1
zerobimbo;55:3;n1ce;Pulsar;4100;g2
007;158:7;[cB];Coon;1200;g3
Fanjo;420:4;FamilY;Centurion;728;g4
MCVoodoo;21:8;FamilY;Horus;258888;g5
