1;NeKrOnOx;137:1;;31261
2;Lord-ENZO;137:2;;11790
3;BiohazardSoldier;140:2;;1599
4;AsterixXx;13:5;;1337
5;xXxNevaDiexXx;1:3;;1229
6;trymson;18:1;;328
7;Flowshee;6:3;;0
8;Wurstbrot;3:1;;0
9;Hacksaw;1:1;;0
10;WieGehtDiesesSpiel;31:4;;0
11;AffeMitWaffe;4:1;;0
12;Ezy;10:2;;0
13;Sorial;8:3;;0
14;One_Of_Eight;7:1;;0
15;pinky;19:2;;0
16;busTa;1:2;;0
17;raupi;16:2;;0
18;xchrisx;10:4;;0
19;loreGOESmulti;19:1;;0
20;13obbel;6:4;;0
21;yellow.alien;12:1;;0
22;Nightmare;137:3;;0
23;Die-Grüne-Galaxie;18:2;;0
24;SevenSez;17:3;;0
25;fanat1c;15:1;;0
26;germane;11:1;;0
27;stl.silence;6:2;;0
28;tealc;31:2;;0
29;Chrisman;14:1;;0
30;bOoMeR;3:2;;0
31;Bastard;17:2;;0
32;PhiLLoW;9:1;;0
33;saubaeer;10:1;;0
34;bitburger;5:1;;0
35;Siith;13:4;;0
36;rul0r;16:3;;0
37;Lorenor-Zorro;15:2;;0
38;ichpwneuchihrkellerkinder;12:3;;0
39;seppel;5:4;;0
40;Cyberroller;1:4;;0
41;mokkelinho;12:2;;0
42;KarmaPolice;8:2;;0
43;PRESTiGE;5:2;;0
44;Unholy16-XT;13:1;;0
45;klaubaeer;31:3;;0
46;BrainBug;138:1;;0
47;Ben-Mirro;10:3;;0
48;bardock01;8:1;;0
49;Wolf2k;137:7;;0
50;HappySkul.de;6:1;;0
51;Schmitti;17:4;;0
52;Ch4ser;17:1;;0
53;lore;5:3;;0
54;-evuel-;2:1;;0
55;Hiob;2:2;;0
56;West;8:4;;0
57;kumba_y0;138:4;;0
58;Scott;12:4;;0
