1;PRESTiGE;5:2;;111310565
2;klaubaeer;31:3;;95001523
3;busTa;1:2;;89705844
4;seppel;5:4;;89419716
5;Hacksaw;1:1;;80462011
6;bitburger;5:1;;72522125
7;Hiob;2:2;;71067247
8;tealc;31:2;;60683565
9;AffeMitWaffe;4:1;;60540442
10;BrainBug;138:1;;59357626
11;HappySkul.de;6:1;;51313636
12;KarmaPolice;8:2;;50081162
13;WieGehtDiesesSpiel;31:4;;42957901
14;loreGOESmulti;19:1;;39420120
15;Bastard;17:2;;38156981
16;Die-Grüne-Galaxie;18:2;;36207733
17;lore;5:3;;34819141
18;rul0r;16:3;;34203375
19;Ch4ser;17:1;;32292018
20;Schmitti;17:4;;30263690
21;Sorial;8:3;;30115346
22;SevenSez;17:3;;28042412
23;BiohazardSoldier;140:2;;28008226
24;bardock01;8:1;;27498026
25;West;8:4;;26846175
26;AsterixXx;13:5;;25538645
27;yellow.alien;12:1;;20844667
28;kumba_y0;138:4;;20659667
29;xchrisx;10:4;;19996001
30;Lord-ENZO;137:2;;12356156
31;Wolf2k;137:7;;11321036
32;xXxNevaDiexXx;1:3;;6199942
33;trymson;18:1;;6052188
34;Nightmare;137:3;;3333681
35;NeKrOnOx;137:1;;2916155
36;raupi;16:2;;2395166
37;Ezy;10:2;;1878039
38;pinky;19:2;;1224130
39;Cyberroller;1:4;;1071832
40;One_Of_Eight;7:1;;1000
41;stl.silence;6:2;;1000
42;Flowshee;6:3;;1000
43;13obbel;6:4;;1000
44;PhiLLoW;9:1;;1000
45;fanat1c;15:1;;1000
46;Lorenor-Zorro;15:2;;1000
47;bOoMeR;3:2;;1000
48;mokkelinho;12:2;;1000
49;Chrisman;14:1;;1000
50;Siith;13:4;;1000
51;Unholy16-XT;13:1;;1000
52;-evuel-;2:1;;1000
53;Wurstbrot;3:1;;1000
54;saubaeer;10:1;;1000
55;germane;11:1;;1000
56;ichpwneuchihrkellerkinder;12:3;;1000
57;Ben-Mirro;10:3;;1000
58;Scott;12:4;;1000
